 6.00e-2 -1.0234566040355695E-002 4.6298973521614694E-004 4.6083369474172284E-002 6.0868361575724332E-004 -5.6317935478043778E-002 3.9856916252013915E-004 -6.8993520061559455E-002 2.9413791306921283E-004
 6.50e-2 -6.9457952462224524E-003 4.3129970664586385E-004 5.2348841848488037E-002 5.5751220530523963E-004 -5.9294637383905634E-002 3.7545949888237115E-004 -7.3366773208610833E-002 2.6233341797571096E-004
 6.66e-4 -1.4929225800235292E-003 1.2290023036271494E-004 -3.1542047718319853E-005 1.9647332050059765E-004 -1.4613805340428232E-003 1.5060735761741312E-004 -1.5265968103529426E-003 1.8548720909631697E-004
 7.00e-2 -4.3363155739876910E-003 4.8040921421530538E-004 5.7721206885289658E-002 5.9585970314267019E-004 -6.2057522068170098E-002 3.9181749295265686E-004 -7.7758627416709511E-002 2.7363506597296070E-004
 7.00e-3 -1.0757233300072401E-002 1.7582464208643777E-004 2.9381282450346405E-003 1.9172942263148980E-004 -1.3695361677352648E-002 9.0829946870277193E-005 -1.3856729078593599E-002 9.5551449843366611E-005
 7.50e-2 -3.3768147114136419E-006 5.5405892391010290E-004 6.3728027502010773E-002 6.9388474084241722E-004 -6.3731404487285703E-002 4.4872354736177021E-004 -8.1968785357776547E-002 3.0471139116272530E-004
 8.00e-3 -1.1633719823680156E-002 8.1007240934889639E-005 3.3696511746945166E-003 1.2644491147124285E-004 -1.5003370982060442E-002 9.5117038595502937E-005 -1.5226238047155291E-002 9.9206516344038515E-005
 8.25e-2 6.0137330603426209E-003 6.1235250014825369E-004 7.3858243032840692E-002 7.7023830615978808E-004 -6.7844509690914018E-002 4.6227000053800164E-004 -8.7826620695128449E-002 3.0529425451505981E-004
 9.00e-3 -1.2266274779600211E-002 8.2297097564993927E-005 3.6560557010247123E-003 1.2792570870079258E-004 -1.5922330315222975E-002 9.8622037945436715E-005 -1.6301836046130148E-002 1.0337669126354773E-004
 9.50e-2 1.7288108151477202E-002 6.9004579753231528E-004 8.9767413306809721E-002 8.6173273002092005E-004 -7.2479305580932310E-002 5.2317408741136282E-004 -9.7729327113672437E-002 3.2229528885856598E-004
